doneTrainEpoch	0	8396	0.991955	891	1.04571
doneTrainEpoch	1	9209	0.56282	904	1.1453
doneTrainEpoch	2	9421	0.479892	914	1.22048
doneTrainEpoch	3	9531	0.43112	920	1.33589
doneTrainEpoch	4	9574	0.396666	932	1.44684
doneTrainEpoch	5	9603	0.385769	936	1.54389
doneTrainEpoch	6	9655	0.365459	930	1.6658
doneTrainEpoch	7	9712	0.34859	934	1.7595
doneTrainEpoch	8	9738	0.343042	939	1.86609
doneTrainEpoch	9	9772	0.33318	923	1.99924
doneTrainEpoch	10	9809	0.327316	931	2.07645
doneTrainEpoch	11	9822	0.322674	935	2.14382
doneTrainEpoch	12	9856	0.310815	934	2.22348
doneTrainEpoch	13	9858	0.315597	931	2.33854
doneTrainEpoch	14	9881	0.313009	934	2.39984
doneTrainEpoch	15	9890	0.309251	932	2.48643
doneTrainEpoch	16	9907	0.30545	932	2.56816
doneTrainEpoch	17	9922	0.307471	934	2.63825
doneTrainEpoch	18	9930	0.303578	934	2.68881
doneTrainEpoch	19	9929	0.305809	928	2.77144
doneTrainEpoch	20	9940	0.305675	936	2.81005
doneTrainEpoch	21	9952	0.303176	931	2.84769
doneTrainEpoch	22	9961	0.301154	935	2.89622
doneTrainEpoch	23	9956	0.303633	933	2.92844
doneTrainEpoch	24	9963	0.303896	930	2.99679
doneTrainEpoch	25	9964	0.306759	936	3.03553
doneTrainEpoch	26	9968	0.307102	933	3.08564
doneTrainEpoch	27	9970	0.30627	934	3.11702
doneTrainEpoch	28	9975	0.306037	938	3.12487
doneTrainEpoch	29	9977	0.307061	930	3.19175
doneTrain	293041	0.360341	27884	2.31327
